latitude,longitude,stars,review_count,is_open,RestaurantsAttire,NoiseLevel,OutdoorSeating,GoodForKids,Caters,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsTakeOut,Alcohol,RestaurantsDelivery,WiFi,BikeParking,RestaurantsReservations,HasTV,WheelchairAccessible,gmf_breakfast,gfm_brunch,gfm_dessert,gfm_dinner,gfm_latenight,gfm_lunch,bp_garage,bp_lot,bp_street,bp_valet,bp_validated
43.6551719,-79.40207,0,9.0,1.0,casual,nan,nan,nan,False,nan,1,nan,nan,nan,nan,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6459488,-79.4486219,0,15.0,1.0,casual,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6659752,-79.4067809,0,65.0,0.0,casual,quiet,False,True,True,True,2,True,full_bar,True,no,nan,True,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6610336,-79.3873355,0,3.0,1.0,casual,nan,nan,nan,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6721982,-79.3232577,0,9.0,0.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6499932,-79.3811834,0,7.0,1.0,casual,nan,True,False,nan,False,nan,True,beer_and_wine,True,free,nan,False,nan,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7064884968,-79.3985137261,0,28.0,0.0,casual,average,False,True,nan,True,2,True,none,False,free,True,False,False,nan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6504332,-79.4807809,0,8.0,1.0,casual,nan,nan,nan,False,nan,1,False,nan,nan,nan,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.7881447835,-79.329492,0,42.0,1.0,casual,average,False,True,False,True,1,True,full_bar,False,no,True,False,True,nan,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
43.7247752,-79.4553801,0,11.0,0.0,casual,average,False,True,True,False,3,True,full_bar,False,free,True,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
43.658124,-79.3724253,0,7.0,0.0,casual,very_loud,False,True,True,True,2,True,none,False,nan,nan,True,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.653226,-79.3831843,0,16.0,1.0,casual,nan,False,True,False,False,2,True,none,False,no,False,False,True,nan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.742424,-79.3052223,0,11.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6694050526,-79.385737763,0,4.0,1.0,casual,average,False,nan,nan,True,2,nan,full_bar,nan,free,True,nan,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43.6573431,-79.3810078,0,6.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6707617,-79.3924323,0,9.0,0.0,dressy,quiet,False,True,nan,True,3,nan,full_bar,False,no,nan,True,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7577462344,-79.3129162118,0,3.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6771176,-79.35321,0,55.0,1.0,casual,average,False,True,False,True,2,True,beer_and_wine,False,free,False,True,False,False,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
43.6746075642,-79.4320964813,0,48.0,1.0,casual,loud,True,False,False,True,2,True,full_bar,False,no,True,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
43.7431355,-79.3047395,0,10.0,0.0,casual,quiet,False,nan,True,nan,2,True,none,False,no,nan,False,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6425663,-79.3830507,0,33.0,1.0,casual,nan,True,True,nan,True,2,True,none,False,no,False,False,True,nan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.6728854,-79.2870651,0,55.0,1.0,casual,nan,True,nan,nan,nan,1,True,nan,nan,free,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.642699,-79.4277081,0,11.0,1.0,casual,nan,nan,nan,nan,nan,2,True,nan,nan,nan,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6609761,-79.3410002,0,50.0,1.0,casual,average,False,True,False,False,1,True,none,False,no,True,False,True,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.6650956,-79.3848362,0,33.0,0.0,casual,nan,False,nan,False,nan,1,True,nan,nan,free,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6416231,-79.4311248,0,12.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6605376463,-79.3429580155,0,13.0,0.0,casual,quiet,False,True,nan,True,2,True,full_bar,False,nan,nan,True,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6534105,-79.4272729,0,49.0,0.0,casual,average,False,True,nan,True,2,True,full_bar,False,no,nan,False,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6492441,-79.3959828,0,104.0,1.0,casual,loud,True,False,nan,True,2,nan,full_bar,nan,free,True,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6725513514,-79.3878677361,0,105.0,1.0,casual,average,False,True,nan,False,2,True,none,False,no,True,False,False,nan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.7908806,-79.4188945,0,13.0,1.0,casual,nan,True,nan,False,nan,2,True,full_bar,False,free,False,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.654381909,-79.3904685974,0,95.0,1.0,casual,quiet,False,True,True,True,2,True,beer_and_wine,True,free,True,True,False,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.6521713,-79.379441,0,7.0,0.0,casual,nan,nan,nan,True,nan,2,True,nan,False,free,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43.8019937,-79.1981879,0,12.0,1.0,casual,nan,False,nan,nan,nan,1,True,nan,nan,free,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6814809,-79.4279936,0,28.0,1.0,casual,nan,False,nan,nan,nan,2,True,nan,False,no,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6543807,-79.4016559,0,21.0,1.0,casual,nan,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6862465,-79.3935614,0,4.0,1.0,casual,average,True,nan,nan,True,2,nan,full_bar,nan,nan,True,True,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6497799,-79.4302864,0,123.0,1.0,casual,average,False,True,True,True,2,True,full_bar,True,free,True,True,True,False,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.7803245,-79.2989987,0,13.0,1.0,casual,nan,False,True,True,False,2,True,none,True,no,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.648187,-79.396566,0,62.0,0.0,casual,average,False,True,False,True,2,True,none,False,no,True,True,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.7341939583,-79.4043738395,0,15.0,0.0,casual,average,nan,True,nan,True,2,True,full_bar,True,nan,nan,True,True,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.644144,-79.400384,0,615.0,1.0,dressy,average,True,False,False,True,3,True,full_bar,False,free,True,True,False,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6391708,-79.4254538,0,83.0,1.0,casual,quiet,True,False,True,True,2,True,full_bar,False,no,True,True,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6632084,-79.3515108,0,527.0,1.0,casual,average,False,True,False,True,2,False,none,False,no,True,False,False,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.7053969,-79.3752902,0,16.0,1.0,dressy,quiet,True,True,nan,True,2,True,full_bar,False,free,nan,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.7233315,-79.416353,0,12.0,0.0,dressy,quiet,False,True,nan,True,3,False,full_bar,False,no,nan,True,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6793101098,-79.3448318169,0,7.0,0.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6680185392,-79.3404886041,0,82.0,1.0,casual,quiet,False,True,False,True,1,True,none,False,no,True,True,True,False,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.6452331117,-79.5325079933,0,10.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6770101174,-79.4481377055,0,4.0,0.0,casual,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,False,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6654754304,-79.4087924436,0,3.0,1.0,casual,nan,nan,nan,True,nan,nan,True,nan,nan,nan,True,nan,nan,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7756991,-79.4142495,0,6.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7459284,-79.3246225,0,122.0,1.0,casual,average,False,True,True,False,1,True,none,False,no,True,False,True,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
43.6521073,-79.3686142,0,43.0,0.0,casual,nan,False,True,nan,nan,1,nan,nan,nan,free,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.7289981,-79.6082171,0,3.0,0.0,casual,nan,False,nan,nan,nan,3,nan,nan,False,free,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.672247,-79.3221576,0,3.0,0.0,casual,quiet,nan,nan,True,True,2,True,beer_and_wine,True,no,nan,True,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7110342,-79.3155993,0,33.0,1.0,casual,nan,nan,nan,nan,nan,2,False,nan,nan,nan,False,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6503522,-79.3837951,0,47.0,1.0,casual,nan,True,True,nan,True,nan,True,none,False,nan,nan,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6491162,-79.4223658,0,34.0,1.0,casual,very_loud,False,False,nan,True,2,nan,full_bar,nan,nan,True,nan,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.7397281,-79.4342103,0,55.0,1.0,dressy,average,False,True,True,True,3,True,full_bar,False,no,True,True,True,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6553179,-79.4129715,0,25.0,1.0,casual,very_loud,True,False,nan,True,1,False,full_bar,False,no,True,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43.6652138208,-79.3804873005,0,11.0,1.0,casual,nan,nan,nan,nan,nan,2,True,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.8054959,-79.288485,0,109.0,1.0,casual,nan,nan,nan,False,nan,1,True,nan,nan,no,True,nan,nan,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6441681,-79.4480751,0,4.0,0.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6553501508,-79.4567192927,0,30.0,1.0,casual,average,False,False,False,True,1,nan,full_bar,nan,no,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6644362,-79.380259,0,35.0,1.0,casual,average,False,True,True,False,2,True,none,True,no,True,False,True,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.7727485,-79.2804354,0,44.0,1.0,casual,average,True,True,nan,True,2,True,full_bar,False,no,False,True,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6568051,-79.374686,0,19.0,1.0,casual,nan,True,False,nan,True,1,True,none,False,free,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6344436,-79.4256031,0,10.0,0.0,casual,quiet,True,True,True,True,2,True,full_bar,False,free,True,True,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
43.6633353362,-79.3304189287,0,191.0,1.0,casual,loud,False,False,False,True,3,False,full_bar,False,no,True,True,True,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6502503,-79.4812402,0,57.0,0.0,casual,nan,nan,nan,nan,nan,1,nan,nan,True,no,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6501893,-79.3890512,0,7.0,0.0,casual,quiet,False,True,nan,True,2,True,nan,nan,nan,nan,False,True,nan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.6658467336,-79.3189400297,0,30.0,0.0,casual,average,False,True,True,True,2,True,none,False,free,True,False,False,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.7672725364,-79.470824562,0,3.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6467521624,-79.3839578007,0,3.0,1.0,casual,nan,False,nan,nan,False,1,nan,nan,nan,nan,False,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6639057,-79.4174644,0,68.0,1.0,casual,average,False,True,False,True,1,True,beer_and_wine,False,no,True,True,True,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6839915,-79.3467715,0,13.0,1.0,casual,quiet,True,True,True,False,1,True,none,False,no,False,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6499784722,-79.4344709069,0,16.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6392229,-79.4170792,0,16.0,1.0,casual,average,False,True,True,False,2,True,none,True,no,True,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.7984513485,-79.3330585957,0,34.0,0.0,casual,average,False,True,True,False,1,True,none,False,no,True,False,False,nan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
43.6400249,-79.44047,0,159.0,0.0,casual,loud,False,False,False,True,2,True,full_bar,False,free,True,True,False,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6587887,-79.3822273,0,260.0,1.0,casual,average,False,True,False,True,2,True,none,False,no,True,False,True,nan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.6731834412,-79.3881072998,0,6.0,1.0,casual,quiet,False,False,True,False,1,True,nan,True,nan,nan,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.678381,-79.346957,0,3.0,0.0,casual,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6826036,-79.4202111,0,3.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7054392,-79.3752374,0,56.0,1.0,casual,average,True,True,True,True,2,True,none,True,free,True,True,False,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6883168,-79.3945294,0,3.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6655033,-79.3850571,0,21.0,0.0,casual,nan,nan,nan,True,nan,nan,True,none,nan,free,nan,True,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7983457,-79.1376521,0,3.0,0.0,casual,nan,nan,True,nan,True,2,True,nan,nan,nan,nan,True,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6788798,-79.3463577,0,15.0,1.0,casual,nan,True,True,nan,nan,2,True,nan,nan,free,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6400293,-79.4399448,0,56.0,0.0,casual,average,True,True,False,True,2,True,full_bar,False,no,True,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6478263,-79.3997504,0,179.0,1.0,casual,average,True,True,False,True,1,True,full_bar,nan,no,True,False,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6697979432,-79.3911632895,0,5.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6192764,-79.5613274,0,21.0,1.0,casual,quiet,False,False,nan,True,2,True,none,False,nan,nan,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6687871,-79.3944983,0,5.0,0.0,casual,loud,False,True,False,False,1,True,none,False,nan,True,False,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6661321,-79.4644767,0,10.0,0.0,casual,quiet,False,True,nan,False,2,True,none,False,free,True,False,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6858371,-79.3932282,0,47.0,0.0,casual,average,True,False,True,True,3,True,full_bar,False,free,True,True,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43.5968402,-79.524241,0,6.0,1.0,casual,nan,nan,True,nan,True,1,True,nan,nan,nan,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6788624,-79.3441024,0,29.0,0.0,casual,average,True,True,False,True,2,True,full_bar,False,no,True,True,True,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.6417069,-79.4312362,0,25.0,0.0,casual,average,False,True,True,True,1,True,full_bar,False,nan,nan,True,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.638545,-79.3858884,0,23.0,0.0,casual,quiet,True,True,False,True,3,False,full_bar,False,no,True,True,True,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.6527742,-79.3993997,0,45.0,1.0,casual,nan,False,True,nan,True,1,True,beer_and_wine,False,no,False,False,True,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.7021467,-79.3976395,0,89.0,1.0,casual,average,True,True,nan,True,2,True,full_bar,False,no,True,True,True,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.7251316832,-79.4535496246,0,6.0,0.0,casual,nan,nan,True,nan,False,nan,True,nan,False,nan,nan,False,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6867341,-79.3937883,0,49.0,1.0,casual,average,False,False,nan,True,2,True,full_bar,False,nan,True,True,True,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6647129013,-79.4151395559,0,38.0,0.0,casual,average,True,nan,nan,True,2,nan,full_bar,nan,no,nan,True,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6693996,-79.3041427,0,21.0,0.0,casual,nan,True,nan,nan,nan,1,True,nan,nan,no,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.64643269,-79.3786959319,0,57.0,1.0,casual,nan,True,nan,True,nan,nan,False,full_bar,False,free,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.658897,-79.383798,0,27.0,1.0,casual,average,False,True,True,False,2,True,none,True,nan,True,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.66512,-79.3808763,0,9.0,1.0,casual,nan,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6765649,-79.4483276,0,6.0,0.0,casual,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,False,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6525295,-79.4004044,0,9.0,1.0,casual,nan,nan,nan,True,nan,1,True,nan,nan,free,False,nan,nan,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6621695,-79.3773938,0,38.0,1.0,casual,average,False,True,False,True,2,True,full_bar,False,free,True,False,True,nan,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.6555056,-79.3919527,0,9.0,0.0,casual,quiet,True,True,True,True,2,True,beer_and_wine,True,free,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6626297,-79.3325495,0,10.0,0.0,casual,nan,False,True,False,True,2,False,none,False,free,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6662982,-79.404689,0,13.0,1.0,casual,nan,nan,nan,True,nan,nan,True,nan,nan,free,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
43.6413898,-79.3801637,0,7.0,1.0,casual,nan,nan,nan,nan,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.6760186,-79.3585359,0,43.0,1.0,casual,average,True,True,False,True,1,True,full_bar,False,no,True,True,True,nan,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.7258149897,-79.4531190684,0,60.0,1.0,casual,nan,False,nan,True,nan,2,True,nan,False,nan,False,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
43.6571313,-79.4035757,0,10.0,0.0,casual,very_loud,True,False,False,True,1,False,full_bar,False,no,True,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6512434,-79.4106314,0,15.0,1.0,casual,nan,nan,True,True,True,2,True,nan,True,nan,nan,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6393425,-79.4436171,0,8.0,0.0,casual,average,False,True,False,True,1,False,none,False,free,nan,False,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6562726,-79.3996306,0,4.0,0.0,casual,average,False,True,nan,True,2,nan,nan,nan,nan,nan,True,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6803153,-79.3388607,0,117.0,1.0,casual,average,False,True,True,False,2,True,none,False,free,True,False,False,True,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.656991021,-79.3997979909,0,3.0,0.0,casual,nan,False,nan,nan,True,nan,nan,nan,False,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.706859,-79.3969504,0,12.0,1.0,casual,nan,True,nan,nan,nan,2,nan,nan,nan,free,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6495049,-79.3799351,0,51.0,0.0,dressy,average,True,False,False,True,3,False,full_bar,False,free,False,True,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
43.6825369,-79.420482,0,52.0,0.0,casual,average,False,True,True,True,2,True,full_bar,False,nan,True,True,True,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6806047,-79.2865616,0,13.0,0.0,casual,quiet,False,True,True,True,1,True,none,False,free,True,False,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6517122,-79.4094993,0,216.0,0.0,casual,average,True,False,nan,True,3,False,full_bar,False,no,True,True,False,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
